 time,EqKm_x,EqKm_y,EqKm_z,Sens_x,Sens_y,Sens_z,a_x,a_y,a_z,m_x,m_y,m_z,g_x,g_y,g_z,Km_g_x,Km_g_y,Km_g_z,qKm_w,qKm_x,qKm_y,qKm_z 
2.04,-3.1322,-0.021319,0.0018428,-3.1334,-0.019434,-0.015032,-0.0082319,-1.0091,-0.019613,-12.839,-47.674,-16.983,9.8242e-05,-0.00055997,-9.4115e-05,-0.00024802,-0.00080205,0.00094599,0.0047954,-1.021,-0.00098969,-0.010435
2.05,-3.1322,-0.021285,0.00098513,-3.1325,-0.019997,-0.015894,-0.0091539,-1.0093,-0.020185,-12.839,-47.674,-16.983,0.00010177,-0.00056586,-9.3818e-05,-5.2323e-05,-0.00065409,0.0014881,0.004783,-1.0209,-0.00055165,-0.010421
2.06,-3.1322,-0.021268,0.00044959,-3.1323,-0.020201,-0.0099897,-0.0093383,-1.0085,-0.020376,-12.744,-47.785,-17.078,0.00010528,0.00064623,-9.3522e-05,3.366e-05,0.00023965,0.0011694,0.0047778,-1.0208,-0.0002782,-0.010415
2.07,-3.1323,-0.021249,-5.3757e-05,-3.1325,-0.02002,-0.0099062,-0.0091539,-1.0081,-0.020185,-12.744,-47.785,-17.078,-0.001113,0.00064419,-9.706e-05,-0.0007929,0.00049634,0.0010265,0.004767,-1.0207,-2.1176e-05,-0.010408
2.08,-3.1323,-0.021241,-0.00018949,-3.1325,-0.020182,-0.0027891,-0.0091539,-1.0095,-0.020376,-12.553,-47.562,-17.078,-0.0011133,0.00064982,-9.6753e-05,-0.0010322,0.00058557,0.00043934,0.0047554,-1.0206,4.8212e-05,-0.010405
2.09,-3.1323,-0.021287,-0.00026223,-3.1323,-0.021336,-0.0016962,-0.0093383,-1.0085,-0.021521,-12.553,-47.562,-17.078,0.00010047,-0.00056637,-0.00010028,-0.00024991,-0.00014508,0.00017082,0.0047501,-1.0205,8.5254e-05,-0.010429
2.1,-3.1323,-0.021307,-0.00027849,-3.1327,-0.020954,-0.00048908,-0.0089695,-1.0087,-0.021139,-12.457,-47.674,-16.983,0.0013143,-0.00056842,0.0023322,0.00080124,-0.00039936,0.0016777,0.0047408,-1.0204,9.3578e-05,-0.01044
2.11,-3.1323,-0.021267,-0.00038079,-3.1325,-0.019815,-0.0022249,-0.0091539,-1.0089,-0.019995,-12.457,-47.674,-16.983,0.001314,-0.00057045,-9.5828e-05,0.001131,-0.0005595,0.00058143,0.0047395,-1.0203,0.00014585,-0.010421
2.12,-3.1323,-0.021224,0.00014619,-3.1316,-0.019827,0.01061,-0.010076,-1.0083,-0.019995,-12.266,-47.674,-17.267,-0.0011108,-0.0017905,-9.9358e-05,-0.00035869,-0.0014557,-0.00067618,0.0047615,-1.0203,-0.00012311,-0.0104
2.13,-3.1323,-0.021233,0.0007575,-3.1321,-0.02078,0.012728,-0.0095227,-1.0079,-0.020949,-12.266,-47.674,-17.267,0.00010303,0.00063581,-0.00010288,-1.0868e-05,1.7663e-05,-0.0011734,0.0047663,-1.0202,-0.00043496,-0.010404
2.14,-3.1322,-0.021209,0.00044835,-3.1318,-0.020023,-0.0057912,-0.0098914,-1.0079,-0.020185,-12.457,-47.562,-16.889,0.0013168,-0.00057651,0.0011116,0.00093028,-0.00041499,0.00087996,0.0047781,-1.0201,-0.00027734,-0.010394
2.15,-3.1323,-0.021179,0.00025183,-3.1331,-0.020016,-0.0035487,-0.0086007,-1.0083,-0.020185,-12.457,-47.562,-16.889,0.00010622,-0.0017965,-9.8396e-05,0.00028971,-0.0013893,0.00048402,0.0047599,-1.02,-0.00017686,-0.010381
2.16,-3.1323,-0.021136,0.00097065,-3.1336,-0.019623,0.015238,-0.0080475,-1.0091,-0.019804,-12.362,-47.674,-17.456,0.002538,0.0018439,-0.00010192,0.0017644,0.00079068,-0.00099232,0.0047347,-1.0199,-0.00054303,-0.010358
2.17,-3.1324,-0.02113,0.0016625,-3.1333,-0.020186,0.015277,-0.0084163,-1.0093,-0.020376,-12.362,-47.674,-17.456,-0.0011009,-0.00057867,0.0011087,-0.00027183,-0.00017835,-0.0005551,0.0047196,-1.0198,-0.00089556,-0.010355
2.18,-3.1324,-0.021131,0.001885,-3.1327,-0.020386,0.0062087,-0.0089695,-1.0087,-0.020567,-12.457,-47.674,-17.267,-0.0011051,0.00063346,-0.0001051,-0.0008634,0.00038544,-0.00056454,0.0047096,-1.0197,-0.0010088,-0.010356
2.19,-3.1324,-0.021141,0.0021194,-3.1329,-0.02056,0.0067512,-0.0087851,-1.0095,-0.020758,-12.457,-47.674,-17.267,0.0013228,-0.00058268,0.0011132,0.00062201,-0.00027149,0.00025053,0.004697,-1.0196,-0.0011281,-0.010361
2.2,-3.1324,-0.021096,0.0021279,-3.1327,-0.019623,0.0024027,-0.0089695,-1.0091,-0.019804,-12.266,-47.562,-16.889,0.0013186,-0.0017988,0.0011135,0.0010774,-0.0013748,0.00082494,0.0046935,-1.0196,-0.0011322,-0.010339
2.21,-3.1324,-0.021077,0.0021353,-3.1323,-0.020201,0.0024677,-0.0093383,-1.0085,-0.020376,-12.266,-47.562,-16.889,-0.0011138,-0.00058283,0.0011177,-0.0004369,-0.00082535,0.00099722,0.0046974,-1.0195,-0.0011359,-0.010331
2.22,-3.1324,-0.02106,0.001854,-3.1316,-0.02,-0.0035746,-0.010076,-1.0091,-0.020185,-12.457,-47.785,-16.983,-0.001118,0.0018435,-9.2325e-05,-0.00085588,0.0010068,0.00064553,0.0047122,-1.0194,-0.00099263,-0.010324
2.23,-3.1323,-0.021079,0.001639,-3.1318,-0.020599,-0.0025321,-0.0098914,-1.0075,-0.020758,-12.457,-47.785,-16.983,9.9706e-05,-0.00058681,-9.97e-05,-0.00015466,-7.3302e-05,0.00043899,0.0047227,-1.0193,-0.00088312,-0.010335
2.24,-3.1323,-0.021091,0.0016634,-3.1323,-0.020568,0.0022726,-0.0093383,-1.0091,-0.020758,-12.553,-47.45,-17.267,0.0013097,0.00062536,0.0011148,0.00085846,0.0004292,0.000857,0.0047241,-1.0192,-0.00089556,-0.010342
2.25,-3.1323,-0.021094,0.0016613,-3.1321,-0.020394,0.0017332,-0.0095227,-1.0083,-0.020567,-12.553,-47.45,-17.267,-0.002333,-0.00058693,-9.9071e-05,-0.0013369,-0.00026856,0.00018607,0.0047282,-1.0191,-0.00089448,-0.010344
2.26,-3.1323,-0.021073,0.0012415,-3.1321,-0.020016,-0.0071245,-0.0095227,-1.0083,-0.020185,-12.648,-47.562,-17.078,-0.0011154,-0.00058507,-0.0013167,-0.0011745,-0.00050007,-0.00022621,0.0047242,-1.0191,-0.00068043,-0.010335
2.27,-3.1323,-0.021077,0.00084874,-3.132,-0.02039,-0.0069727,-0.009707,-1.0085,-0.020567,-12.648,-47.562,-17.078,9.8477e-05,0.0018451,-0.00010227,-0.00027353,0.001135,0.00044612,0.004727,-1.019,-0.00048035,-0.010339
2.28,-3.1323,-0.021076,0.00035631,-3.1327,-0.020213,-0.0093513,-0.0089695,-1.0079,-0.020376,-12.744,-47.785,-17.078,9.4333e-05,-0.00058522,-0.00010195,-5.8865e-05,-5.9628e-05,0.00079155,0.0047144,-1.0189,-0.00022935,-0.01034
2.29,-3.1324,-0.021078,-0.00010336,-3.1327,-0.020386,-0.0091227,-0.0089695,-1.0087,-0.020567,-12.744,-47.785,-17.078,9.0201e-05,0.00063077,-0.00010162,5.1563e-06,0.00042979,0.00084482,0.004703,-1.0188,4.9045e-06,-0.010344
2.3,-3.1324,-0.021062,0.00074201,-3.1327,-0.02002,0.017567,-0.0089695,-1.0081,-0.020185,-12.266,-47.45,-17.456,-0.0011242,-0.00058536,-0.0001013,-0.00077309,-0.00030561,-0.0010732,0.0046973,-1.0188,-0.00042558,-0.010335
2.31,-3.1324,-0.021073,0.0015944,-3.1327,-0.020572,0.018237,-0.0089695,-1.0089,-0.020758,-12.266,-47.45,-17.456,-0.0011245,0.00063063,-0.0013151,-0.001008,0.00035145,-0.0024792,0.0046893,-1.0187,-0.00085962,-0.010339
2.32,-3.1324,-0.021037,0.0011874,-3.1329,-0.019623,-0.0072194,-0.0087851,-1.0091,-0.019804,-12.744,-48.009,-17.172,8.5516e-05,-0.00058551,-0.00010066,-0.00029331,-0.00034078,-0.00019143,0.0046717,-1.0186,-0.00065205,-0.010323
2.33,-3.1324,-0.021077,0.00086032,-3.1327,-0.021135,-0.005654,-0.0089695,-1.0091,-0.02133,-12.744,-48.009,-17.172,8.5246e-05,0.00062665,-0.00010035,-5.9465e-05,0.00039516,0.00035958,0.0046622,-1.0185,-0.00048544,-0.010344
2.34,-3.1325,-0.021078,0.00087938,-3.1327,-0.02039,0.001292,-0.0089695,-1.0085,-0.020567,-12.457,-47.674,-17.078,8.881e-05,-0.00058564,-9.6196e-05,2.5943e-05,-0.0002795,1.1585e-05,0.0046558,-1.0184,-0.00049506,-0.010345
2.35,-3.1324,-0.021084,0.00086127,-3.1322,-0.020568,0.00055994,-0.0095227,-1.0091,-0.020758,-12.457,-47.674,-17.078,8.4697e-05,-0.00058762,0.0011144,8.7421e-05,-0.0004724,0.00079542,0.0046632,-1.0184,-0.0004859,-0.010349
2.36,-3.1325,-0.02107,0.0010659,-3.1331,-0.020194,0.0052134,-0.0086007,-1.0089,-0.020376,-12.362,-47.674,-17.078,-0.0011374,-0.0005896,-9.9411e-05,-0.00079692,-0.00056238,-0.00013763,0.0046474,-1.0183,-0.00058985,-0.010342
2.37,-3.1325,-0.021087,0.0012817,-3.1329,-0.020773,0.0055964,-0.0087851,-1.0083,-0.020949,-12.362,-47.674,-17.078,7.2687e-05,0.00062257,0.001115,-0.00021334,0.00028907,0.0004052,0.0046359,-1.0182,-0.0006996,-0.010351
2.38,-3.1325,-0.021097,0.00083776,-3.1323,-0.020575,-0.0079741,-0.0093383,-1.0087,-0.020758,-12.839,-47.897,-17.267,7.2457e-05,-0.00059737,-0.0013091,-1.6334e-05,-0.00030179,-0.00012185,0.0046367,-1.0182,-0.00047362,-0.010357
2.39,-3.1325,-0.021096,0.00040145,-3.1323,-0.020406,-0.008199,-0.0093383,-1.0077,-0.020567,-12.839,-47.897,-17.267,7.6062e-05,0.00061866,0.0011118,4.6319e-05,0.00034567,0.001374,0.0046384,-1.0181,-0.00025153,-0.010359
2.4,-3.1325,-0.021073,0.00028431,-3.1323,-0.019997,-0.0018651,-0.0093383,-1.0093,-0.020185,-12.648,-47.562,-17.267,7.5822e-05,-0.0018154,-0.00010199,7.3379e-05,-0.0011723,0.00050716,0.0046415,-1.018,-0.00019189,-0.010348
2.41,-3.1325,-0.021085,0.00023522,-3.1325,-0.020768,-0.00061792,-0.0091539,-1.0085,-0.020949,-12.648,-47.562,-17.267,7.5582e-05,0.0006071,0.0011125,7.0262e-05,9.5817e-05,0.00098547,0.0046405,-1.0179,-0.00016692,-0.010355
2.42,-3.1324,-0.021068,-0.00031483,-3.1318,-0.019993,-0.011162,-0.0098914,-1.0095,-0.020185,-12.744,-47.897,-17.078,7.5344e-05,0.00060519,-0.0013193,0.00010559,0.0004293,0.00019942,0.0046545,-1.0179,0.00011289,-0.010349
2.43,-3.1325,-0.021087,-0.00071439,-3.1327,-0.020761,-0.0086278,-0.0089695,-1.0089,-0.020949,-12.744,-47.897,-17.078,0.0012892,-0.00060703,-0.00010102,0.00089138,-0.00025317,0.0005821,0.004648,-1.0178,0.00031621,-0.01036
2.44,-3.1325,-0.021077,-0.00032639,-3.1329,-0.020205,0.0074049,-0.0087851,-1.0083,-0.020376,-12.362,-47.897,-17.172,0.001289,0.00060519,-0.0001007,0.001141,0.00032537,-0.00047125,0.0046442,-1.0177,0.00011882,-0.010355
2.45,-3.1325,-0.021109,0.00014422,-3.1334,-0.020958,0.0093031,-0.0082319,-1.0085,-0.021139,-12.362,-47.897,-17.172,7.4632e-05,0.00060712,-0.0013145,0.00034231,0.00055524,-0.0017358,0.0046267,-1.0177,-0.00012053,-0.01037
2.46,-3.1326,-0.02109,0.0009753,-3.1338,-0.020001,0.017176,-0.0078631,-1.0091,-0.020185,-12.266,-47.897,-17.361,7.823e-05,-0.00060894,-9.6232e-05,8.9646e-05,-0.00028947,-0.0018039,0.0046001,-1.0176,-0.00054302,-0.010359
2.47,-3.1325,-0.021107,0.0016206,-3.1316,-0.020768,0.014216,-0.010076,-1.0085,-0.020949,-12.266,-47.897,-17.361,-0.00114,0.00060712,0.0011182,-0.00067211,0.00035122,-0.00071667,0.0046254,-1.0175,-0.00087156,-0.010367
2.48,-3.1325,-0.02109,0.0017952,-3.132,-0.020012,0.0051601,-0.009707,-1.0085,-0.020185,-12.171,-47.674,-16.889,7.0082e-05,0.00060904,-9.1792e-05,-0.00011093,0.00049799,-0.00053174,0.0046373,-1.0175,-0.0009604,-0.010359
2.49,-3.1325,-0.021132,0.0020249,-3.132,-0.021163,0.00658,-0.009707,-1.0077,-0.02133,-12.171,-47.674,-16.889,0.0012802,0.00060712,0.0011226,0.0008953,0.00062318,0.00027302,0.0046528,-1.0174,-0.0010774,-0.01038
2.5,-3.1324,-0.021134,0.0018204,-3.1322,-0.020382,-0.0021803,-0.0095227,-1.0089,-0.020567,-12.457,-47.562,-16.983,6.5819e-05,0.00060903,-9.1213e-05,0.00033269,0.00060975,0.00031905,0.0046623,-1.0173,-0.00097345,-0.010382
2.51,-3.1324,-0.021141,0.001637,-3.1322,-0.020579,-0.0019419,-0.0095227,-1.0085,-0.020758,-12.457,-47.562,-16.983,-0.0023588,-0.0006032,-9.0925e-05,-0.0015121,-0.00021774,0.00030136,0.0046661,-1.0173,-0.00088022,-0.010387
2.52,-3.1324,-0.021133,0.00167,-3.132,-0.020382,0.002438,-0.009707,-1.0089,-0.020567,-12.457,-47.45,-17.172,6.5392e-05,-0.00060513,0.0011273,-0.00037858,-0.00048741,0.0008124,0.0046724,-1.0172,-0.00089697,-0.010383
2.53,-3.1324,-0.021147,0.0017205,-3.132,-0.02078,0.0029086,-0.009707,-1.0079,-0.020949,-12.457,-47.45,-17.172,0.0012832,0.00061476,0.0011276,0.00080576,0.00030145,0.00093601,0.0046843,-1.0171,-0.00092277,-0.01039
2.54,-3.1324,-0.021151,0.0016106,-3.1322,-0.020575,-0.0004325,-0.0095227,-1.0087,-0.020758,-12.553,-47.785,-17.172,6.8801e-05,-0.00059749,-8.6258e-05,0.00030595,-0.00030995,0.00037696,0.0046924,-1.0171,-0.00086691,-0.010393
